hop_name	hop_purpose	country	link	brew_value	range_min	range_max	range_mean
Aquila	Aroma	United States of America	https://beermaverick.com/hop/aquila/	Total Oils (mL/100g)	NA	NA	1.5
Aquila	Aroma	United States of America	https://beermaverick.com/hop/aquila/	Myrcene	61	63	62
Aquila	Aroma	United States of America	https://beermaverick.com/hop/aquila/	Humulene	1	3	2
Aquila	Aroma	United States of America	https://beermaverick.com/hop/aquila/	Caryophyllene	4	6	5
Aquila	Aroma	United States of America	https://beermaverick.com/hop/aquila/	Farnesene	2	3	2.5
Aquila	Aroma	United States of America	https://beermaverick.com/hop/aquila/	All Others	25	32	32
Arcadian	Aroma	United States of America	https://beermaverick.com/hop/arcadian/	Alpha Acid %	NA	NA	9.8
Arcadian	Aroma	United States of America	https://beermaverick.com/hop/arcadian/	Beta Acid %	NA	NA	7.5
Arcadian	Aroma	United States of America	https://beermaverick.com/hop/arcadian/	Co-Humulone as % of Alpha	NA	NA	NA
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	Alpha Acid %	14	16	15
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	Beta Acid %	4	5.5	4.8
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	Alpha-Beta Ratio	3	4	3
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	Co-Humulone as % of Alpha	38	45	41.5
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	Total Oils (mL/100g)	1.6	2.5	2.1
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	Myrcene	46	55	50.5
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	Humulene	14	18	16
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	Caryophyllene	8	12	10
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	Farnesene	0	1	0.5
Azacca	Dual	United States of America	https://beermaverick.com/hop/azacca/	All Others	14	32	32
Banner	Bittering	United States of America	https://beermaverick.com/hop/banner/	Alpha Acid %	8.4	13.1	10.8
Banner	Bittering	United States of America	https://beermaverick.com/hop/banner/	Beta Acid %	5.3	8	6.7
Banner	Bittering	United States of America	https://beermaverick.com/hop/banner/	Alpha-Beta Ratio	1	2	2
Banner	Bittering	United States of America	https://beermaverick.com/hop/banner/	Co-Humulone as % of Alpha	NA	NA	34
Banner	Bittering	United States of America	https://beermaverick.com/hop/banner/	Total Oils (mL/100g)	NA	NA	2.2
Belma	Dual	United States of America	https://beermaverick.com/hop/belma/	Alpha Acid %	8.5	12.1	10.3
Belma	Dual	United States of America	https://beermaverick.com/hop/belma/	Beta Acid %	4	8	6
Belma	Dual	United States of America	https://beermaverick.com/hop/belma/	Alpha-Beta Ratio	1	3	2
Belma	Dual	United States of America	https://beermaverick.com/hop/belma/	Co-Humulone as % of Alpha	1	2.5	1.8
Belma	Dual	United States of America	https://beermaverick.com/hop/belma/	Myrcene	65	68	66.5
Belma	Dual	United States of America	https://beermaverick.com/hop/belma/	Humulene	NA	NA	NA
Belma	Dual	United States of America	https://beermaverick.com/hop/belma/	Caryophyllene	NA	NA	NA
Belma	Dual	United States of America	https://beermaverick.com/hop/belma/	Farnesene	NA	NA	NA
Belma	Dual	United States of America	https://beermaverick.com/hop/belma/	All Others	32	35	35
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	Alpha Acid %	8	10.7	9.4
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	Beta Acid %	6	8.9	7.5
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	Alpha-Beta Ratio	1	2	1
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	Co-Humulone as % of Alpha	39	40	39.5
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	Total Oils (mL/100g)	NA	NA	2.3
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	Myrcene	44	45	44.5
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	Humulene	14	15	14.5
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	Caryophyllene	9	10	9.5
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	Farnesene	0	1	0.5
Bergamot	Dual	United States of America	https://beermaverick.com/hop/bergamot/	All Others	29	33	33
Bianca	Aroma	United States of America	https://beermaverick.com/hop/bianca/	Alpha Acid %	7	8	7.5
Bianca	Aroma	United States of America	https://beermaverick.com/hop/bianca/	Beta Acid %	NA	NA	3.4
Bianca	Aroma	United States of America	https://beermaverick.com/hop/bianca/	Co-Humulone as % of Alpha	20	28	24
Bianca	Aroma	United States of America	https://beermaverick.com/hop/bianca/	Total Oils (mL/100g)	0.6	1	0.8
Bianca	Aroma	United States of America	https://beermaverick.com/hop/bianca/	Myrcene	NA	NA	NA
Bianca	Aroma	United States of America	https://beermaverick.com/hop/bianca/	Humulene	NA	NA	NA
Bianca	Aroma	United States of America	https://beermaverick.com/hop/bianca/	Caryophyllene	NA	NA	NA
Bianca	Aroma	United States of America	https://beermaverick.com/hop/bianca/	Farnesene	NA	NA	NA
Bianca	Aroma	United States of America	https://beermaverick.com/hop/bianca/	All Others	100	100	100
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	Alpha Acid %	12	18.8	15.4
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	Beta Acid %	4.5	8	6.3
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	Alpha-Beta Ratio	2	4	3
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	Co-Humulone as % of Alpha	36	41	38.5
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	Total Oils (mL/100g)	0.8	3.9	2.4
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	Myrcene	45	68	56.5
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	Humulene	7	18	12.5
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	Caryophyllene	7	11	9
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	Farnesene	0	2	1
Bitter Gold	Dual	United States of America	https://beermaverick.com/hop/bitter-gold/	All Others	1	41	41
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	Alpha Acid %	13	18	15.5
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	Beta Acid %	3	5.5	4.3
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	Alpha-Beta Ratio	2	6	4
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	Co-Humulone as % of Alpha	28	35	31.5
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	Total Oils (mL/100g)	1.6	3.5	2.6
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	Myrcene	25	60	42.5
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	Humulene	8	20	14
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	Caryophyllene	6	8	7
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	Farnesene	0	1	0.5
Bravo	Bittering	United States of America	https://beermaverick.com/hop/bravo/	All Others	11	61	61
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	Alpha Acid %	8	11	9.5
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	Beta Acid %	4	6.5	5.3
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	Alpha-Beta Ratio	1	3	2
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	Co-Humulone as % of Alpha	40	48	44
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	Total Oils (mL/100g)	1.5	3	2.3
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	Myrcene	40	60	50
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	Humulene	12	18	15
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	Caryophyllene	8	12	10
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	Farnesene	0	1	0.5
Brewer's Gold (US)	Bittering	United States of America	https://beermaverick.com/hop/brewers-gold-us/	All Others	9	40	40
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	Alpha Acid %	13	15	14
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	Beta Acid %	8	10	9
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	Alpha-Beta Ratio	1	2	2
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	Co-Humulone as % of Alpha	35	37	36
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	Total Oils (mL/100g)	1.5	2	1.8
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	Myrcene	50	55	52.5
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	Humulene	7	8	7.5
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	Caryophyllene	9	11	10
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	Farnesene	0	1	0.5
BRU-1	Aroma	United States of America	https://beermaverick.com/hop/bru-1/	All Others	25	34	34
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	Alpha Acid %	5.3	12.5	8.9
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	Beta Acid %	4.5	6.5	5.5
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	Alpha-Beta Ratio	1	3	2
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	Co-Humulone as % of Alpha	47	50	48.5
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	Total Oils (mL/100g)	1	2	1.5
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	Myrcene	40	55	47.5
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	Humulene	15	25	20
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	Caryophyllene	9	14	11.5
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	Farnesene	0	1	0.5
Bullion	Dual	United States of America	https://beermaverick.com/hop/bullion/	All Others	5	36	36
Buzz Bullets	Dual	United States of America	https://beermaverick.com/hop/buzz-bullets/	Alpha Acid %	8	10	9
Buzz Bullets	Dual	United States of America	https://beermaverick.com/hop/buzz-bullets/	Beta Acid %	5	6	5.5
Buzz Bullets	Dual	United States of America	https://beermaverick.com/hop/buzz-bullets/	Alpha-Beta Ratio	1	2	2
Buzz Bullets	Dual	United States of America	https://beermaverick.com/hop/buzz-bullets/	Co-Humulone as % of Alpha	NA	NA	NA
Caliente	Dual	United States of America	https://beermaverick.com/hop/caliente/	Alpha Acid %	14	16	15
Caliente	Dual	United States of America	https://beermaverick.com/hop/caliente/	Beta Acid %	NA	NA	4.3
Caliente	Dual	United States of America	https://beermaverick.com/hop/caliente/	Co-Humulone as % of Alpha	NA	NA	35
Caliente	Dual	United States of America	https://beermaverick.com/hop/caliente/	Total Oils (mL/100g)	NA	NA	1.9
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	Alpha Acid %	12	16	14
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	Beta Acid %	5	6	5.5
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	Alpha-Beta Ratio	2	3	3
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	Co-Humulone as % of Alpha	38	42	40
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	Total Oils (mL/100g)	1.5	2.5	2
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	Myrcene	30	45	37.5
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	Humulene	20	35	27.5
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	Caryophyllene	9	15	12
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	Farnesene	0	1	0.5
Calypso	Dual	United States of America	https://beermaverick.com/hop/calypso/	All Others	4	41	41
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	Alpha Acid %	4.5	9	6.8
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	Beta Acid %	4.8	7.5	6.2
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	Alpha-Beta Ratio	1	2	1
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	Co-Humulone as % of Alpha	30	40	35
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	Total Oils (mL/100g)	0.7	2.5	1.6
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	Myrcene	45	60	52.5
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	Humulene	8	20	14
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	Caryophyllene	3	9	6
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	Farnesene	3	9	6
Cascade	Dual	United States of America	https://beermaverick.com/hop/cascade/	All Others	2	41	41
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	Alpha Acid %	7.7	9.1	8.4
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	Beta Acid %	3.3	7.1	5.2
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	Alpha-Beta Ratio	1	3	2
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	Co-Humulone as % of Alpha	22	24	23
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	Total Oils (mL/100g)	1.2	1.4	1.3
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	Myrcene	39	42	40.5
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	Humulene	26	29	27.5
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	Caryophyllene	11	13	12
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	Farnesene	0	1	0.5
Cashmere	Dual	United States of America	https://beermaverick.com/hop/cashmere/	All Others	15	24	24
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	Alpha Acid %	7	12	9.5
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	Beta Acid %	3.5	5.5	4.5
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	Alpha-Beta Ratio	1	3	2
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	Co-Humulone as % of Alpha	23	30	26.5
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	Total Oils (mL/100g)	1	3	2
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	Myrcene	55	65	60
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	Humulene	10	20	15
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	Caryophyllene	5	7	6
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	Farnesene	0	1	0.5
Centennial	Dual	United States of America	https://beermaverick.com/hop/centennial/	All Others	7	30	30
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	Alpha Acid %	12	15	13.5
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	Beta Acid %	8.5	10	9.3
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	Alpha-Beta Ratio	1	2	1
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	Co-Humulone as % of Alpha	33	35	34
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	Total Oils (mL/100g)	1.5	1.9	1.7
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	Myrcene	45	55	50
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	Humulene	12	15	13.5
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	Caryophyllene	9	12	10.5
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	Farnesene	0	1	0.5
Chelan	Bittering	United States of America	https://beermaverick.com/hop/chelan/	All Others	17	34	34
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	Alpha Acid %	11.5	15	13.3
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	Beta Acid %	3	4	3.5
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	Alpha-Beta Ratio	3	5	4
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	Co-Humulone as % of Alpha	27	35	31
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	Total Oils (mL/100g)	1	2.7	1.9
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	Myrcene	20	30	25
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	Humulene	18	24	21
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	Caryophyllene	9	11	10
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	Farnesene	0	1	0.5
Chinook	Dual	United States of America	https://beermaverick.com/hop/chinook/	All Others	34	53	53
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	Alpha Acid %	10	15	12.5
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	Beta Acid %	3	4.5	3.8
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	Alpha-Beta Ratio	2	5	4
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	Co-Humulone as % of Alpha	20	35	27.5
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	Total Oils (mL/100g)	1.5	3	2.3
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	Myrcene	60	70	65
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	Humulene	7	13	10
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	Caryophyllene	5	8	6.5
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	Farnesene	0	1	0.5
Citra	Dual	United States of America	https://beermaverick.com/hop/citra/	All Others	8	28	28
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	Alpha Acid %	5.5	9	7.3
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	Beta Acid %	4.5	6	5.3
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	Alpha-Beta Ratio	1	2	1
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	Co-Humulone as % of Alpha	33	43	38
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	Total Oils (mL/100g)	0.4	1	0.7
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	Myrcene	38	46	42
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	Humulene	15	20	17.5
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	Caryophyllene	8	10	9
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	Farnesene	0	1	0.5
Cluster	Dual	United States of America	https://beermaverick.com/hop/cluster/	All Others	23	39	39
Cluster Fugget Blend	Dual	United States of America	https://beermaverick.com/hop/cluster-fugget/	Alpha Acid %	8	8.2	8.1
Cluster Fugget Blend	Dual	United States of America	https://beermaverick.com/hop/cluster-fugget/	Beta Acid %	4	4.2	4.1
Cluster Fugget Blend	Dual	United States of America	https://beermaverick.com/hop/cluster-fugget/	Alpha-Beta Ratio	2	2	2
Cluster Fugget Blend	Dual	United States of America	https://beermaverick.com/hop/cluster-fugget/	Co-Humulone as % of Alpha	30	37	33.5
Cluster Fugget Blend	Dual	United States of America	https://beermaverick.com/hop/cluster-fugget/	Total Oils (mL/100g)	0.9	1	1
Cluster Fugget Blend	Dual	United States of America	https://beermaverick.com/hop/cluster-fugget/	Myrcene	26	27	26.5
